city,timestamp,temperature,season
New York,2010-12-19,9.079042192965904,winter
New York,2010-12-20,-12.013091173856434,winter
New York,2010-12-21,-7.308228905726377,winter
New York,2010-12-22,-0.44695125602837144,winter
New York,2010-12-23,-3.310833729605271,winter
New York,2010-12-24,-3.8227653962340753,winter
New York,2010-12-25,5.22211652095247,winter
New York,2010-12-26,6.938322247911161,winter
New York,2010-12-27,0.05006811937752863,winter
New York,2010-12-28,-6.234745023545351,winter
New York,2010-12-29,-2.955607990302255,winter
New York,2010-12-30,-3.8151798907771957,winter
New York,2010-12-31,6.220300382991511,winter
New York,2011-01-01,-2.6303201516145887,winter
New York,2011-01-02,-6.171952339668963,winter
New York,2011-01-03,6.283958348629995,winter
New York,2011-01-04,2.2976226953643724,winter
New York,2011-01-05,1.318428085408847,winter
New York,2011-01-06,5.05643666307042,winter
New York,2011-01-07,-7.105905746154897,winter
New York,2011-01-08,2.321602518176668,winter
New York,2011-01-09,2.9093904951315097,winter
New York,2011-01-10,4.367288023371852,winter
New York,2011-01-11,6.179906523743091,winter
New York,2011-01-12,-0.3497996649751103,winter
New York,2011-01-13,7.86165163326786,winter
New York,2011-01-14,-2.7580244937499736,winter
New York,2011-01-15,-0.6992631433870178,winter
New York,2011-01-16,-3.1836905276734813,winter
New York,2011-01-17,-2.531715673807388,winter
New York,2011-01-18,-3.0511245059909555,winter
New York,2011-01-19,-1.8875583456528227,winter
New York,2011-01-20,-3.805812118986156,winter
New York,2011-01-21,2.5696389580718773,winter
New York,2011-01-22,-2.024453482858915,winter
New York,2011-01-23,0.29333773258845736,winter
New York,2011-01-24,-2.3586677880666937,winter
New York,2011-01-25,6.280712949234162,winter
New York,2011-01-26,1.2867781197920414,winter
New York,2011-01-27,-6.079144656295446,winter
New York,2011-01-28,-12.468440253273293,winter
New York,2011-01-29,6.575263806422504,winter
New York,2011-01-30,-3.070961076510873,winter
New York,2011-01-31,2.5622396702844243,winter
New York,2011-02-01,-10.338541473034777,winter
New York,2011-02-02,-2.8955497016330445,winter
New York,2011-02-03,2.390135128482016,winter
New York,2011-02-04,-1.8919299280492543,winter
New York,2011-02-05,5.970179077621635,winter
New York,2011-02-06,0.26872342415143025,winter
New York,2011-02-07,-2.1254933034931796,winter
New York,2011-02-08,-2.584653328749773,winter
New York,2011-02-09,6.206875035480359,winter
New York,2011-02-10,4.489410562093013,winter
New York,2011-02-11,0.02076220498419787,winter
New York,2011-02-12,-4.905651853983516,winter
New York,2011-02-13,3.4191748745251607,winter
New York,2011-02-14,-1.340201893140193,winter
New York,2011-02-15,11.224559376101514,winter
New York,2011-02-16,-6.113604990908575,winter
New York,2011-02-17,0.9624318750254004,winter
New York,2011-02-18,2.194901336778964,winter
New York,2011-02-19,-4.612216532406958,winter
New York,2011-02-20,3.7910953384420116,winter
New York,2011-02-21,2.7941013673651334,winter
New York,2011-02-22,2.4887850908681193,winter
New York,2011-02-23,2.543533035990482,winter
New York,2011-02-24,2.177459047731215,winter
New York,2011-02-25,4.459446196727752,winter
New York,2011-02-26,1.5643941340350767,winter
New York,2011-02-27,-5.392519932200548,winter
New York,2011-02-28,-1.2953384917460702,winter
New York,2011-03-01,4.987527142080609,spring
New York,2011-03-02,22.001795079242154,spring
New York,2011-03-03,19.334904807644396,spring
New York,2011-03-04,7.326572674633072,spring
New York,2011-03-05,7.965428781296087,spring
New York,2011-03-06,3.60434853580987,spring
New York,2011-03-07,14.527581247078423,spring
New York,2011-03-08,10.73960173707878,spring
New York,2011-03-09,11.013582195752758,spring
New York,2011-03-10,16.51406722494142,spring
New York,2011-03-11,8.595597701427227,spring
New York,2011-03-12,6.6999068108164,spring
New York,2011-03-13,13.214704001545776,spring
New York,2011-03-14,16.14844761986886,spring
New York,2011-03-15,14.020844058027254,spring
New York,2011-03-16,9.689527801626184,spring
New York,2011-03-17,16.954330462286745,spring
New York,2011-03-18,1.6405769514500577,spring
New York,2011-03-19,6.366122586753125,spring
New York,2011-03-20,13.097439359578882,spring
New York,2011-03-21,14.830385642950851,spring
New York,2011-03-22,5.962975470031835,spring
New York,2011-03-23,11.84329677782342,spring
New York,2011-03-24,11.234647291282952,spring
New York,2011-03-25,8.056921883913537,spring
New York,2011-03-26,16.664221155132218,spring
New York,2011-03-27,10.414558596372542,spring
New York,2011-03-28,2.6165675414449154,spring
New York,2011-03-29,5.582171083755383,spring
New York,2011-03-30,14.711826617544887,spring
New York,2011-03-31,14.72783222074483,spring
New York,2011-04-01,8.273296679257545,spring
New York,2011-04-02,12.752271112358793,spring
New York,2011-04-03,-2.156360725426449,spring
New York,2011-04-04,16.92165438017913,spring
New York,2011-04-05,5.431525786403238,spring
New York,2011-04-06,9.628620659178315,spring
New York,2011-04-07,10.254653425075654,spring
New York,2011-04-08,11.840262008440208,spring
New York,2011-04-09,14.975068540563434,spring
New York,2011-04-10,9.240014956603112,spring
New York,2011-04-11,4.073643103800654,spring
New York,2011-04-12,11.69690510694657,spring
New York,2011-04-13,3.7297142402818215,spring
New York,2011-04-14,4.885558013683797,spring
New York,2011-04-15,9.73371337825685,spring
New York,2011-04-16,5.166547092065277,spring
New York,2011-04-17,9.053508532529237,spring
New York,2011-04-18,11.307503509292317,spring
New York,2011-04-19,13.638022386207723,spring
New York,2011-04-20,6.105220208124534,spring
New York,2011-04-21,12.795253867961025,spring
New York,2011-04-22,9.369432441118397,spring
New York,2011-04-23,7.755667465637769,spring
New York,2011-04-24,16.777548239887928,spring
New York,2011-04-25,11.197258773745146,spring
New York,2011-04-26,4.640196019557267,spring
New York,2011-04-27,-2.260274838701182,spring
New York,2011-04-28,12.38216308195145,spring
New York,2011-04-29,11.118346511420054,spring
New York,2011-04-30,9.844863123521593,spring
New York,2011-05-01,15.209046861640843,spring
New York,2011-05-02,7.605155867322109,spring
New York,2011-05-03,6.979612655454275,spring
New York,2011-05-04,14.194350058582335,spring
New York,2011-05-05,15.187524882150019,spring
New York,2011-05-06,11.701323368024683,spring
New York,2011-05-07,1.1993571404477468,spring
New York,2011-05-08,8.810627431027115,spring
New York,2011-05-09,9.725069428497015,spring
New York,2011-05-10,9.256463717455631,spring
New York,2011-05-11,8.241519846707591,spring
New York,2011-05-12,10.975472507701774,spring
New York,2011-05-13,11.6385364416097,spring
New York,2011-05-14,7.06697046490829,spring
New York,2011-05-15,15.704454389562803,spring
New York,2011-05-16,11.026197645495708,spring
New York,2011-05-17,13.723545218242196,spring
New York,2011-05-18,12.005479082308447,spring
New York,2011-05-19,8.639428666310149,spring
New York,2011-05-20,9.783492242880362,spring
New York,2011-05-21,8.820557034022505,spring
New York,2011-05-22,12.271091374990911,spring
New York,2011-05-23,10.211573208881143,spring
New York,2011-05-24,-4.797702760298568,spring
New York,2011-05-25,10.848590560197165,spring
New York,2011-05-26,6.329185369510819,spring
New York,2011-05-27,5.034150969099987,spring
New York,2011-05-28,7.821175687406168,spring
New York,2011-05-29,6.840579883723655,spring
New York,2011-05-30,13.440016856048313,spring
New York,2011-05-31,2.9038562051463233,spring
New York,2011-06-01,20.529140871138644,summer
New York,2011-06-02,26.260045772076225,summer
New York,2011-06-03,28.510356678710206,summer
New York,2011-06-04,25.70870741048192,summer
New York,2011-06-05,20.2608104813886,summer
New York,2011-06-06,17.05716007142219,summer
New York,2011-06-07,18.964504263625777,summer
New York,2011-06-08,28.28474430190325,summer
New York,2011-06-09,27.215286167552705,summer
New York,2011-06-10,23.73657037208166,summer
New York,2011-06-11,34.65156938234175,summer
New York,2011-06-12,23.52665066976278,summer
New York,2011-06-13,22.830486286468282,summer
New York,2011-06-14,40.6679067424265,summer
New York,2011-06-15,14.705053705485389,summer
New York,2011-06-16,17.132517848849535,summer
New York,2011-06-17,31.866223991539773,summer
New York,2011-06-18,25.906671695359737,summer
New York,2011-06-19,22.027095411503183,summer
New York,2011-06-20,30.967192830221375,summer
New York,2011-06-21,25.737465427930463,summer
New York,2011-06-22,15.914831657874025,summer
New York,2011-06-23,15.334525943129412,summer
New York,2011-06-24,25.67274921701185,summer
New York,2011-06-25,19.067294884791806,summer
New York,2011-06-26,21.66448078861834,summer
New York,2011-06-27,31.76642621933209,summer
New York,2011-06-28,33.75514533454166,summer
New York,2011-06-29,17.15731728966458,summer
New York,2011-06-30,19.568779330870427,summer
New York,2011-07-01,32.06224183768767,summer
New York,2011-07-02,23.7179493115104,summer
New York,2011-07-03,25.310004656156636,summer
New York,2011-07-04,16.57929984246006,summer
New York,2011-07-05,21.54993808064999,summer
New York,2011-07-06,22.838014270650827,summer
New York,2011-07-07,25.21130682033621,summer
New York,2011-07-08,23.344767452620772,summer
New York,2011-07-09,27.742065327742612,summer
New York,2011-07-10,15.833772174026794,summer
New York,2011-07-11,30.77538591762073,summer
New York,2011-07-12,23.92628480010198,summer
New York,2011-07-13,31.134545271137018,summer
New York,2011-07-14,25.39714817843809,summer
New York,2011-07-15,29.43461311768729,summer
New York,2011-07-16,21.199587304269773,summer
New York,2011-07-17,21.272754603717274,summer
New York,2011-07-18,29.427647534548623,summer
New York,2011-07-19,21.468027769943028,summer
New York,2011-07-20,28.448748303567957,summer
New York,2011-07-21,29.268621228656627,summer
New York,2011-07-22,26.744396377016667,summer
New York,2011-07-23,22.54514972189582,summer
New York,2011-07-24,17.929927108495903,summer
New York,2011-07-25,31.852367485277714,summer
New York,2011-07-26,35.70249893922227,summer
New York,2011-07-27,17.696095183085664,summer
New York,2011-07-28,18.5959070357485,summer
New York,2011-07-29,20.754361891133296,summer
New York,2011-07-30,25.3046073933,summer
New York,2011-07-31,22.82965278240509,summer
New York,2011-08-01,32.311813105850646,summer
New York,2011-08-02,29.269659199954766,summer
New York,2011-08-03,27.74830370900043,summer
New York,2011-08-04,21.297019464179222,summer
New York,2011-08-05,27.44274762451092,summer
New York,2011-08-06,20.12672580950474,summer
New York,2011-08-07,25.244846009612047,summer
New York,2011-08-08,29.205210539196024,summer
New York,2011-08-09,16.085624525905256,summer
New York,2011-08-10,27.362500823865318,summer
New York,2011-08-11,20.17329715740739,summer
New York,2011-08-12,25.337262330328123,summer
New York,2011-08-13,32.15105138576467,summer
New York,2011-08-14,30.89555290471578,summer
New York,2011-08-15,28.335333708035975,summer
New York,2011-08-16,23.96300688386552,summer
New York,2011-08-17,23.381696271403097,summer
New York,2011-08-18,16.174622322294006,summer
New York,2011-08-19,23.78646433878941,summer
New York,2011-08-20,20.402452849873157,summer
New York,2011-08-21,21.66186109034722,summer
New York,2011-08-22,28.03951304232928,summer
New York,2011-08-23,27.424454387343655,summer
New York,2011-08-24,21.671714964639605,summer
New York,2011-08-25,28.34276743932262,summer
New York,2011-08-26,18.79054741318444,summer
New York,2011-08-27,29.793005129204715,summer
New York,2011-08-28,27.689169651459018,summer
New York,2011-08-29,35.16524198398627,summer
New York,2011-08-30,28.33580570024167,summer
New York,2011-08-31,23.22119064977517,summer
New York,2011-09-01,8.13106019696429,autumn
New York,2011-09-02,13.117389000302563,autumn
New York,2011-09-03,22.292422698853038,autumn
New York,2011-09-04,12.768480801315444,autumn
New York,2011-09-05,10.746508711484163,autumn
New York,2011-09-06,13.293098653135253,autumn
New York,2011-09-07,13.171247587930194,autumn
New York,2011-09-08,6.686012243646259,autumn
New York,2011-09-09,4.507258789202401,autumn
New York,2011-09-10,15.535539840872731,autumn
New York,2011-09-11,11.570785661908541,autumn
New York,2011-09-12,10.73436229803723,autumn
New York,2011-09-13,18.33206488359583,autumn
New York,2011-09-14,14.329752716164181,autumn
New York,2011-09-15,17.326974247521434,autumn
New York,2011-09-16,20.926131301891985,autumn
New York,2011-09-17,18.653012770619,autumn
New York,2011-09-18,16.81965392786092,autumn
New York,2011-09-19,11.274187584775163,autumn
New York,2011-09-20,12.53698111610963,autumn
New York,2011-09-21,20.763750564721107,autumn
New York,2011-09-22,16.915082335165046,autumn
New York,2011-09-23,23.555054028951226,autumn
New York,2011-09-24,12.559719415241975,autumn
New York,2011-09-25,12.069208638522847,autumn
New York,2011-09-26,17.713061430262798,autumn
New York,2011-09-27,16.823146314247815,autumn
New York,2011-09-28,6.258623655562461,autumn
New York,2011-09-29,13.339963045174402,autumn
New York,2011-09-30,19.502371546040987,autumn
New York,2011-10-01,15.304166344956721,autumn
New York,2011-10-02,14.781633382859951,autumn
New York,2011-10-03,23.934593641212203,autumn
New York,2011-10-04,17.428321319339005,autumn
New York,2011-10-05,19.04248718229771,autumn
New York,2011-10-06,9.163590870384029,autumn
New York,2011-10-07,18.894237390596572,autumn
New York,2011-10-08,16.177917950074352,autumn
New York,2011-10-09,18.610407574076703,autumn
New York,2011-10-10,2.9732165014740346,autumn
New York,2011-10-11,12.147325589745314,autumn
New York,2011-10-12,18.60661700068159,autumn
New York,2011-10-13,11.383253557577842,autumn
